uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
432174249,隔壁红魔,https://space.bilibili.com/432174249,3467.4,9769.0,421885,2.32%,生活,运动
321480147,我是阿比西尼亚猫,https://space.bilibili.com/321480147,1936.8,9601.0,13753,69.81%,动物圈,喵星人
1526560679,一化儿,https://space.bilibili.com/1526560679,3504.9,9575.0,1778864,0.54%,知识,校园学习
1450416986,曼谷先生Jeans,https://space.bilibili.com/1450416986,1823,9532.0,13147,72.50%,时尚,健身
372217611,玩假牙的老太太,https://space.bilibili.com/372217611,841.5,9501.0,10822,87.79%,科技,数码
512390327,7Sy_maomao,https://space.bilibili.com/512390327,606.2,9457.0,10514,89.95%,舞蹈,舞蹈综合
1041572798,爱烘焙小厨,https://space.bilibili.com/1041572798,398.5,9303.0,10147,91.68%,美食,美食制作
479765573,装猫的纸盒子,https://space.bilibili.com/479765573,2408,9256.0,17029,54.35%,生活,日常
1039048875,果哥iPhone批发,https://space.bilibili.com/1039048875,994.9,9203.0,10731,85.76%,科技,数码
5970160,小潮院长,https://space.bilibili.com/5970160,3579,9189.0,8829904,0.10%,生活,搞笑
2114287232,高圆圆,https://space.bilibili.com/2114287232,3469,9132.0,424532,2.15%,娱乐,明星
17367640,尸菌菌qwq,https://space.bilibili.com/17367640,3468.5,9082.0,374268,2.43%,生活,日常
1059877038,主机anchor,https://space.bilibili.com/1059877038,3421.8,8980.0,210429,4.27%,生活,搞笑
433840078,i帅大头,https://space.bilibili.com/433840078,666.9,8962.0,10086,88.86%,动画,短片·手书·配音
551534193,韩国吃播-Boki,https://space.bilibili.com/551534193,3476.2,8957.0,613153,1.46%,美食,美食记录
1449165774,宝鲁日GO,https://space.bilibili.com/1449165774,3498.8,8785.0,1147657,0.77%,美食,美食制作
13268972,盐咸糖甜_,https://space.bilibili.com/13268972,985.4,8641.0,10148,85.15%,生活,绘画
41454783,Drincool,https://space.bilibili.com/41454783,3461.5,8635.0,363610,2.37%,知识,野生技能协会
400943842,芯芯好米-,https://space.bilibili.com/400943842,2646.2,8556.0,20061,42.65%,舞蹈,舞蹈综合
172661960,魔法公园Glamorland,https://space.bilibili.com/172661960,3341,8530.0,100133,8.52%,知识,野生技能协会
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3508.6,8517.0,2081988,0.41%,知识,校园学习
350973649,带电的水母,https://space.bilibili.com/350973649,2620.9,8282.0,19388,42.72%,生活,日常
401742377,原神,https://space.bilibili.com/401742377,3541.5,8159.0,14543755,0.06%,游戏,手机游戏
